[ 1] local::disk.partitions.write["vdb1"]
[ 2] local::disk.partitions.write_bytes["vdb1"]
[ 3] local::disk.partitions.read["vdb1"]
[ 4] local::disk.partitions.read_bytes["vdb1"]
[ 5] local::filesys.used["/dev/vdb1"]
[ 6] local::filesys.usedfiles["/dev/vdb1"]

             Column,     1,     2,     3,     4,     5,     6
             Source,local:,local:,local:,local:,local:,local:
             Metric, write,_bytes,  read,_bytes,  used,dfiles
               Inst,  vdb1,  vdb1,  vdb1,  vdb1,/dev/v,/dev/v
              Units,   c/s,   b/s,   c/s,   b/s,     b,  none
2020-08-07 21:03:55,     ?,     ?,     ?,     ?,66.22M,24.00 
2020-08-07 21:03:56, 0.00 , 0.00 , 0.00 , 0.00 ,66.22M,24.00 
2020-08-07 21:03:57, 0.00 , 0.00 , 0.00 , 0.00 ,66.23M,28.00 
2020-08-07 21:03:58, 1.00 ,32.76K, 0.00 , 0.00 ,66.22M,25.00 
2020-08-07 21:04:11,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:12,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:13,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:14,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:15,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:16,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:17,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:18,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:19,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:20,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:21,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:22,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:23,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:24,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:25,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:26,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:27,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:28,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:29,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:30,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:31,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:32,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:33,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:34,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:35,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:36,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:37,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:38,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:39,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:40,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:41,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:42,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:43,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:44,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:45,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:46,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:47,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:48,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:49,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:50,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:51,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:52,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:53,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:54,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:55,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:56,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:57,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:58,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:04:59,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:00,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:01,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:02,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:03,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:04,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:05,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:06,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:07,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:08,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:09,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:10,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:11,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:12,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:13,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:14,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:15,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:16,0.000000,0.000000,0.000000,0.0,69436702.72,26.0,0
2020-08-07 21:05:17,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:05:18,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:05:19,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:05:20,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:05:21,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:05:22,5.000000,46131.200000,0.000000,0.0,69447188.48,28.0,75
2020-08-07 21:05:23,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:05:24,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:05:25,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:05:26,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:05:27,7.000000,58757.120000,0.000000,0.0,69436702.72,25.0,5
2020-08-07 21:05:28,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:29,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:30,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:31,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:32,2.000000,50309.120000,0.000000,0.0,69436702.72,25.0,5
2020-08-07 21:05:33,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:34,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:35,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:36,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:37,8.990000,41912.320000,0.000000,0.0,69436702.72,25.0,5
2020-08-07 21:05:38,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:39,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:40,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:41,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:42,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:43,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:44,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:45,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:46,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:47,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:48,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:49,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:50,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:51,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:52,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:53,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:54,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:55,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:56,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:57,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:58,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:05:59,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:00,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:01,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:02,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:03,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:04,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:05,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:06,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:07,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:08,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:09,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:10,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:11,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:12,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:13,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:14,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:15,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:16,0.000000,0.000000,0.000000,0.0,69436702.72,26.0,0
2020-08-07 21:06:17,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:18,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:19,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:20,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:21,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:22,5.000000,46131.200000,0.000000,0.0,69447188.48,28.0,45
2020-08-07 21:06:23,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:24,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:25,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:26,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:27,6.000000,25169.920000,0.000000,0.0,69447188.48,28.0,5
2020-08-07 21:06:28,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:29,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:30,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:31,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:32,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:33,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:34,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:35,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:36,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:37,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:38,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:39,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:40,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:41,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:42,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:43,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:44,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:45,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:46,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:06:47,1.000000,33546.240000,0.000000,0.0,69436702.72,25.0,20
2020-08-07 21:06:48,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:49,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:50,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:51,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:52,2.000000,50278.400000,0.000000,0.0,69436702.72,25.0,5
2020-08-07 21:06:53,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:54,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:55,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:56,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:57,9.000000,41963.520000,0.000000,0.0,69436702.72,25.0,5
2020-08-07 21:06:58,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:06:59,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:00,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:01,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:02,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:03,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:04,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:05,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:06,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:07,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:08,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:09,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:10,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:11,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:12,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:13,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:14,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:15,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:16,0.000000,0.000000,0.000000,0.0,69436702.72,26.0,0
2020-08-07 21:07:17,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:18,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:19,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:20,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:21,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:22,5.000000,46110.720000,0.000000,0.0,69447188.48,28.0,25
2020-08-07 21:07:23,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:24,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:25,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:26,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:27,5.000000,33566.720000,0.000000,0.0,69447188.48,28.0,5
2020-08-07 21:07:28,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:29,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:30,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:31,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:32,3.000000,12584.960000,0.000000,0.0,69447188.48,28.0,5
2020-08-07 21:07:33,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:34,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:35,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:36,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:37,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:38,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:39,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:40,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:41,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:42,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:43,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:44,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:45,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:46,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:47,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:48,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:49,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:50,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:51,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:07:52,1.000000,33546.240000,0.000000,0.0,69436702.72,25.0,20
2020-08-07 21:07:53,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:54,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:55,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:56,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:57,2.000000,50329.600000,0.000000,0.0,69436702.72,25.0,5
2020-08-07 21:07:58,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:07:59,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:08:00,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:08:01,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:08:02,8.000000,41922.560000,0.000000,0.0,69436702.72,25.0,5
2020-08-07 21:08:03,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:08:04,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:08:05,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:08:06,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:08:07,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:08:08,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:08:09,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:08:10,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:08:11,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:08:12,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:08:13,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:08:14,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:08:15,0.000000,0.000000,0.000000,0.0,69436702.72,25.0,0
2020-08-07 21:08:16,0.000000,0.000000,0.000000,0.0,69436702.72,26.0,0
2020-08-07 21:08:17,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:18,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:19,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:20,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:21,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:22,5.000000,46141.440000,0.000000,0.0,69447188.48,28.0,20
2020-08-07 21:08:23,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:24,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:25,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:26,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:27,5.000000,33556.480000,0.000000,0.0,69447188.48,28.0,5
2020-08-07 21:08:28,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:29,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:30,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:31,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:32,3.000000,12574.720000,0.000000,0.0,69447188.48,28.0,5
2020-08-07 21:08:33,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:34,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:35,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:36,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:37,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:38,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:39,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:40,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:41,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:42,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:43,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:44,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:45,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:46,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:47,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:48,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:49,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:50,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:51,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:52,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:53,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
2020-08-07 21:08:54,0.000000,0.000000,0.000000,0.0,69447188.48,28.0,0
